source_id,verdict,publisher_total,our_rows,evidence_url,note
FED_MSHA_ACCIDENTS,COMPLETE,274174,273623,https://arlweb.msha.gov/opengovernmentdata/DataSets/Accidents.zip,Downloaded zip: 274174 data lines; landing 0.2% below live file. Mart holds exactly 2x landing (possible double-count in mart).
fed_itis_taxon_authors_lkp,UNKNOWN,,214445,https://www.itis.gov/downloads/,ITIS database dump; no per-table record counts advertised.
fed_itis_tu_comments_links,UNKNOWN,,192851,https://www.itis.gov/downloads/,ITIS database dump; no per-table record counts advertised.
fed_itis_jurisdiction,UNKNOWN,,161922,https://www.itis.gov/downloads/,ITIS database dump; no per-table record counts advertised.
intl_ec_sercop,UNKNOWN,,132995,https://data.open-contracting.org/en/publication/110,OCP registry page is JS-heavy; release/record totals not extractable cheaply.
fed_epa_icis_air_icis_air_violation_history,UNKNOWN,,102037,https://echo.epa.gov/tools/data-downloads,ECHO ICIS-Air bulk download; no per-table record counts advertised.
fed_hrsa_hpsa_primary_care,COMPLETE,79160,79158,https://data.hrsa.gov/DataDownload/DD_Files/BCD_HPSA_FCT_DET_PC.csv,Live CSV has 79160 data lines; ours within 2 rows.
fed_epa_tri_facility,COMPLETE,64990,64990,https://data.epa.gov/efservice/tri_facility/count/json,Envirofacts count endpoint is an exact match (64990).
fed_voteview_members,COMPLETE,51062,51061,https://voteview.com/static/data/out/members/HSall_members.csv,Live CSV has 51063 lines incl header (~51062 data); exact-to-1 match.
fed_fda_drug_master_files,UNKNOWN,,41253,https://www.fda.gov/drugs/forms-submission-requirements/drug-master-files-dmfs,DMF list is an Excel download; FDA advertises no record count and xlsx not counted in time-box.
FED_FEC_CAND_CMTE_LINKAGE,UNKNOWN,,30536,https://www.fec.gov/data/browse-data/?tab=bulk-data,Multi-cycle ccl bulk files; FEC advertises no combined record count and covered cycles unspecified.
ca_lobby_amendments,UNKNOWN,,25249,https://www.sos.ca.gov/campaign-lobbying/cal-access-resources,CAL-ACCESS raw dump; no advertised per-table counts.
fed_fec_bulk_committees,COMPLETE,20369,20007,https://www.fec.gov/files/bulk-downloads/2026/cm26.zip,Downloaded cm26.zip: 20369 lines; ours 1.8% below a daily-growing live file.
fed_cftc_cot_futures,SHORT,287053,16764,https://publicreporting.cftc.gov/resource/6dca-aqww.json?$select=count(*),CFTC Socrata futures-only COT full history holds 287053 rows; ours 16764 looks like a recent-years slice.
fed_cms_nursing_home,COMPLETE,14693,14700,https://data.cms.gov/provider-data/api/1/datastore/query/4pq5-n9py/0?limit=1&results=false&count=true,Provider-info datastore count 14693; ours 7 rows above (0.05%).
fed_cms_home_health_agency_enrollments,COMPLETE,11494,11508,https://data.cms.gov/data-api/v1/dataset/15f64ab4-3172-4a27-b589-ebd67a6d28aa/data-viewer/stats,CMS API total 11494; ours 14 rows above (0.1%).
fed_cms_hospital_enrollments,COMPLETE,9162,9175,https://data.cms.gov/data-api/v1/dataset/f6f6505c-e8b0-4d57-b258-e2b94133aaf2/data-viewer/stats,CMS API total 9162; ours 13 rows above (0.1%).
fed_cms_dialysis,COMPLETE,7490,7557,https://data.cms.gov/provider-data/api/1/datastore/query/23ew-n7w9/0?limit=1&results=false&count=true,Datastore count 7490; ours 0.9% above (facility list shrinks between refreshes).
fed_eia860_1_utility,UNKNOWN,,6643,https://www.eia.gov/electricity/data/eia860/,EIA-860 is an Excel workbook; no advertised utility record count.
fed_ed_college_scorecard_institution,COMPLETE,6273,6273,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution_06102026.zip,Downloaded zip: institution CSV has 6273 data rows; exact match.
fed_cms_hospital_general,COMPLETE,5432,5432,https://data.cms.gov/provider-data/api/1/datastore/query/xubh-q36u/0?limit=1&results=false&count=true,Datastore count is an exact match (5432).
fed_fjc_service,COMPLETE,4774,4766,https://www.fjc.gov/sites/default/files/history/federal-judicial-service.csv,Live CSV has 4774 data lines; ours 0.2% below the continuously updated file.
fed_medsl_president_returns,UNKNOWN,,3740,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/42MVDX,Dataverse metadata does not expose row counts and file not cheaply countable in time-box.
fed_eia860_3_5_multifuel,UNKNOWN,,2893,https://www.eia.gov/electricity/data/eia860/,EIA-860 Excel workbook; no advertised record count for the multifuel schedule.
xc_wayback_replay_doj_deep_pages,UNKNOWN,,2542,https://web.archive.org/,Internal Wayback crawl of DOJ pages; no publisher-advertised total exists.
intl_hudoc,SAMPLE_DECLARED,230876,2000,https://hudoc.echr.coe.int/app/query/results?query=contentsitename:ECHR&select=itemid&start=0&length=1,HUDOC API resultcount 230876 total documents; our 2000 is a declared sample.
st_cannabis_policy_bundles,COMPLETE,1500,1500,https://dataverse.harvard.edu/api/access/datafile/11912671?format=original,Downloaded xlsx: data sheets hold 1500 rows each; exact match.
fed_sec_money_market_fund_information,UNKNOWN,,1206,https://www.sec.gov/data-research/sec-markets-data/money-market-fund-information,Monthly N-MFP structured datasets; no advertised record count.
intl_es_datosgob,SAMPLE_DECLARED,,1000,https://datos.gob.es/apidata/catalog/dataset.json,Declared sample; portal API paginates without a cheap total field.
xc_jcs_scotus,COMPLETE,782,782,https://epstein.wustl.edu/s/JCS2024.zip,Downloaded JCS2024 zip: SCOTUS long CSV has 782 data rows; exact match.
xc_owid_temp_anomaly,COMPLETE,530,531,https://ourworldindata.org/grapher/temperature-anomaly.csv?csvType=full,Live CSV has 531 lines incl header; match within 1 row.
xc_biorxiv_medrxiv,UNKNOWN,,432,https://api.biorxiv.org/,API reports totals only per date interval; no global advertised count. Our 432 is clearly a narrow pull but no baseline to compare.
fed_noaa_weather_api,UNKNOWN,,287,https://www.weather.gov/documentation/services-web-api,Live forecast/observation API; no record total exists to compare.
intl_fatf_ratings,UNKNOWN,,200,https://www.fatf-gafi.org/en/publications/Mutualevaluations/Assessment-ratings.html,Ratings page is JS-rendered (5KB shell); jurisdiction count (~200) plausible but not verifiable cheaply.
intl_leiden_russian_ops_europe,UNKNOWN,,153,https://dataverse.harvard.edu/api/access/datafile/13350817,Dataverse file (likely xlsx); incident count not advertised in metadata.
xc_wikipedia_largest_us_companies,COMPLETE,100,100,https://en.wikipedia.org/wiki/List_of_largest_companies_in_the_United_States_by_revenue,Wikipedia list is a fixed top-100 by definition; exact match.
intl_adb_data,UNKNOWN,,41,https://data.adb.org/,Portal API is Cloudflare-blocked (403); dataset count not retrievable.
intl_gfi_trade,UNKNOWN,,25,https://gfintegrity.org/iif-data-by-country/,GFI page count not cheaply verifiable; report covers 130+ countries so 25 rows may be a slice but unconfirmed.
intl_gh_datagovgh,UNKNOWN,,10,https://data.gov.gh/,Portal TLS-blocks python-requests; dataset count not retrievable.
fed_fjc_idb,SHORT,,,https://www.fjc.gov/research/idb,Publisher IDB holds millions of case records (civil filings since 1970 alone); our landing is empty and mart has 2 rows.
fed_fda_faers_drug,UNKNOWN,,20914284,https://open.fda.gov/data/faers/,FAERS publisher advertises report counts not drug-line rows; grain mismatch so no comparable number.
fed_cms_open_payments_2023,COMPLETE,14734121,14700786,https://openpaymentsdata.cms.gov/api/1/datastore/query/fb3a65aa-c901-4a38-a813-b04b00dfa2a9/0?limit=1&results=false&count=true,Live datastore API count 14734121; ours within 0.23% (dataset refreshed since load).
fed_cms_nppes,UNKNOWN,,9606683,https://download.cms.gov/nppes/NPI_Files.html,CMS does not advertise a record count for the monthly full replacement file.
INT_UK_COMPANIES_HOUSE,COMPLETE,5516377,5734780,https://www.gov.uk/government/statistics/incorporated-companies-in-the-uk-april-to-june-2026/incorporated-companies-in-the-uk-april-to-june-2026,Register held 5516377 companies end-June 2026; snapshot file includes dissolving/liquidation rows so ours >= publisher.
fed_bls_qcew,UNKNOWN,,3619437,https://www.bls.gov/cew/downloadable-data-files.htm,BLS does not publish a row count for the annual singlefile CSV.
fed_ice_detention_stints,UNKNOWN,,2617844,,No publisher URL; ICE/Deportation Data Project releases do not advertise a stint-level record count.
fed_irs_eo_bmf,COMPLETE,1938732,1983563,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,EO BMF cited at 1938732 records (Mar 2026); ours >= publisher.
fed_epa_icis_air_icis_air_fces_pces,UNKNOWN,,1779096,,No URL; EPA ICIS-Air download package does not advertise per-table row counts.
fed_cms_part_d_prescribers,UNKNOWN,,1416883,https://data.cms.gov/provider-summary-by-type-of-service/medicare-part-d-prescribers/medicare-part-d-prescribers-by-provider,Landing page renders via JS; no row count retrievable cheaply.
fed_epa_frs_frs_sic_codes,UNKNOWN,,1085211,,No URL; EPA FRS bulk download does not advertise per-table counts.
fed_osha_ita_case_detail_2023,UNKNOWN,,890934,https://www.osha.gov/Establishment-Specific-Injury-and-Illness-Data,OSHA ITA page does not state a 2023 case-detail record count.
fed_dol_oflc,UNKNOWN,,664616,https://www.dol.gov/agencies/eta/foreign-labor/performance,OFLC posts many program/year files with no aggregate record count.
intl_gleif_relationships,SHORT,658145,481900,https://www.gleif.org/en/lei-data/global-lei-index/lei-statistics,GLEIF reports 658145 relationship records (Jul 2026); we hold ~73%.
fed_cms_nursing_home_deficiencies,COMPLETE,418344,418479,https://data.cms.gov/provider-data/api/1/datastore/query/r5ix-sfxw/0?limit=1&results=false&count=true,Live datastore count 418344; ours within 0.1%.
fed_osha_ita_300a_summary_2025,UNKNOWN,,383283,https://www.osha.gov/Establishment-Specific-Injury-and-Illness-Data,OSHA does not advertise a 300A 2025 submission count on the download page.
fed_faa_aircraft_registry,UNKNOWN,,315447,https://www.faa.gov/licenses_certificates/aircraft_certification/aircraft_registry/releasable_aircraft_download,FAA does not advertise a record count; count only obtainable by downloading the file.
FED_FEC_INDEPENDENT_EXPENDITURES,UNKNOWN,,261033,https://www.fec.gov/data/browse-data/?tab=bulk-data,FEC bulk data pages do not advertise multi-cycle IE row totals.
fed_itis_strippedauthor,UNKNOWN,,214445,https://www.itis.gov/downloads/,ITIS does not advertise row counts for the strippedauthor table.
fed_epa_icis_air_icis_air_program_subparts,UNKNOWN,,190980,,No URL; EPA ICIS-Air package has no advertised per-table counts.
fed_nlm_dailymed_spl_setid_map,UNKNOWN,,158452,https://dailymed.nlm.nih.gov/dailymed/spl-resources-all-drug-labels.cfm,DailyMed does not advertise a setid-map row count; changes with each release.
fed_cdc_injury_violence_county,COMPLETE,132000,132000,https://data.cdc.gov/resource/psx4-wq38.json?$select=count(*),Socrata count(*) returns exactly 132000.
fed_federal_register_documents,SHORT,1006071,94731,https://www.federalregister.gov/api/v1/documents/facets/yearly,API yearly facets sum to 1006071 documents since 1994; we hold ~9%.
fed_epa_tri_basic_2023,UNKNOWN,,78647,https://www.epa.gov/toxics-release-inventory-tri-program/tri-basic-data-files-calendar-years-1987-present,EPA does not advertise a row count for the 2023 basic data file.
irs527_related_entities,UNKNOWN,,64835,https://forms.irs.gov/app/pod/dataDownload/dataDownload,IRS 527 bulk download has no advertised related-entity record count.
fed_dhs_ohss,UNKNOWN,,50740,https://ohss.dhs.gov/topics/immigration/immigration-enforcement/monthly-tables,OHSS monthly tables are many spreadsheets with no aggregate row count.
tx_lobby_individual_reporting,UNKNOWN,,38662,https://www.ethics.state.tx.us/data/search/lobby/,TEC bulk lobby files carry no advertised row counts.
fed_medsl_house_returns,UNKNOWN,,29636,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IG0UN2,Dataverse metadata does not state row counts for the district-level file.
fed_fema_nfip_community_status_book,SHORT,32436,25122,https://www.fema.gov/api/open/v1/NfipCommunityStatusBook?$inlinecount=allpages&$top=1,OpenFEMA API metadata.count = 32436; we hold ~77%.
fed_va_suicide_state,UNKNOWN,,19704,https://www.mentalhealth.va.gov/suicide_prevention/data.asp,VA appendix spreadsheets carry no advertised total row count.
fed_fbi_nics_checks,COMPLETE,16445,16445,https://raw.githubusercontent.com/BuzzFeedNews/nics-firearm-background-checks/master/data/nics-firearm-background-checks.csv,Mirror CSV has 16445 data rows; exact match.
tx_lobby_food_beverage,UNKNOWN,,14452,https://www.ethics.state.tx.us/data/search/lobby/,TEC bulk lobby files carry no advertised row counts.
fed_cms_federally_qualified_health_center_enrollments,UNKNOWN,,11063,https://data.cms.gov/,data.cms.gov dataset UUID not known; no cheap count retrieved.
intl_owid_milspend,COMPLETE,9112,9112,https://ourworldindata.org/grapher/military-spending-sipri.csv?v=1&csvType=full,Live CSV has 9112 rows; exact match.
fed_treasury_mts_receipts,UNKNOWN,,7490,https://fiscaldata.treasury.gov/datasets/monthly-treasury-statement/,Could not map our table to a specific MTS API table for a comparable count.
fed_cms_ambulatory_specialty_model_participants,UNKNOWN,,6637,https://data.cms.gov/,No advertised count found for this participant list.
fed_sec_dera_sub_2025q1,UNKNOWN,,6231,https://www.sec.gov/dera/data/financial-statement-data-sets,SEC DERA readme does not state sub.txt row counts per quarter.
fed_cfpb_hmda_arid2017_lei_xref,UNKNOWN,,5399,https://ffiec.cfpb.gov/documentation/,FFIEC does not advertise a row count for the ARID-to-LEI crosswalk zip.
fed_eia860_6_2_enviroequip,UNKNOWN,,4429,https://www.eia.gov/electricity/data/eia860/,EIA-860 workbook sheets carry no advertised row counts.
tx_lobby_transportation,UNKNOWN,,3697,https://www.ethics.state.tx.us/data/search/lobby/,TEC bulk lobby files carry no advertised row counts.
intl_iso_mic_registry,COMPLETE,2875,2864,https://www.iso20022.org/sites/default/files/ISO10383_MIC/ISO10383_MIC.csv,Live CSV has ~2875 rows; ours within 0.4% (registry grows monthly).
fed_usgs_wbd_huc8,COMPLETE,2456,2456,https://hydro.nationalmap.gov/arcgis/rest/services/wbd/MapServer/4/query?where=1%3D1&returnCountOnly=true&f=json,Service returnCountOnly = 2456; exact match.
ca_lobby_employer,UNKNOWN,,1730,https://www.sos.ca.gov/campaign-lobbying/cal-access-resources,CAL-ACCESS raw export has no advertised per-table counts.
fed_ice_detention_facility_codes,UNKNOWN,,1490,,No URL; ICE does not publish an advertised facility-code count.
fed_ftc_datasets,UNKNOWN,,1200,https://www.ftc.gov/developer,FTC developer page does not advertise a total enforcement-record count.
intl_cl_datosgob,SAMPLE_DECLARED,,1000,https://datos.gob.cl/,Declared sample; portal catalog total not cheaply retrieved.
fed_doj_epstein_library,UNKNOWN,,777,https://www.justice.gov/epstein/doj-disclosures,DOJ page lists files but no stated manifest count; page not machine-countable cheaply.
ca_lobby_employer_firms,UNKNOWN,,524,https://www.sos.ca.gov/campaign-lobbying/cal-access-resources,CAL-ACCESS raw export has no advertised per-table counts.
fed_revolvingdoor_project,UNKNOWN,,409,https://therevolvingdoorproject.org/personnel/,Tracker pages do not advertise a total entry count.
ca_lobby_firm,UNKNOWN,,256,https://www.sos.ca.gov/campaign-lobbying/cal-access-resources,CAL-ACCESS raw export has no advertised per-table counts.
fed_sec_edgar,SHORT,,200,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,EDGAR holds millions of filings (1M+ per year per SEC); 200 rows is a sliver but is_sample=False.
intl_eg_capmas,UNKNOWN,,150,https://egypt.opendataforafrica.org/,Portal does not advertise a comparable dataset/record total.
fed_usaspending_tas_filter_tree,COMPLETE,92,92,https://api.usaspending.gov/api/v2/references/filter_tree/tas/,Live API returns exactly 92 top-level results.
fed_nara_wra_aad,UNKNOWN,,36,https://aad.archives.gov/aad/series-description.jsp?s=623&cat=WR26,AAD series page returns 403 to automated fetch; advertised record count not confirmed this session (36 rows for a WWII relocation series looks suspiciously low).
fed_oyez,SHORT,,25,https://www.oyez.org/about,Oyez covers thousands of Supreme Court cases (full audio since 1955); 25 rows is materially less.
xc_osf_registrations,SHORT,286845,10,https://api.osf.io/v2/registrations/?page[size]=1,OSF API meta.total = 286845; we hold 10 rows and is_sample=False.
intl_uk_companies_house,UNKNOWN,5516377,,https://developer.company-information.service.gov.uk/,No landing_rows recorded for this source; register total 5516377 for reference but nothing to compare.
fed_fda_faers_reac,UNKNOWN,,20621386,,FAERS quarterly REAC table row counts are not advertised by FDA; openFDA totals are report-grain not reaction-grain
fed_cms_open_payments_2022,COMPLETE,13322266,13250000,https://openpaymentsdata.cms.gov/api/1/datastore/query/df01c2f8-dc1f-4e79-96cb-8208beaf143c/0?limit=1&count=true,CMS datastore API reports 13322266 for PY2022 General Payments; ours within 0.6%
fed_epa_npdes_npdes_qncr_history,UNKNOWN,,7951656,,EPA ECHO downloads do not advertise per-table row counts for NPDES QNCR history
FED_IRS_990_EFILE_INDEX,UNKNOWN,,5544626,,IRS 990 e-file index is yearly CSVs with no advertised aggregate record count
INTL_GLEIF,COMPLETE,3398874,3382301,https://api.gleif.org/api/v1/lei-records?page[size]=1,GLEIF API total 3398874 LEI records (grows daily); ours within 0.5%
fed_epa_icis_air_icis_air_titlev_certs,UNKNOWN,,2574815,,EPA ICIS-Air download package does not advertise per-table row counts
fed_irs_bmf,COMPLETE,1957340,1974830,https://www.irs.gov/pub/irs-soi/eo1.csv,Sum of current eo1-eo4 regional CSVs is 1957340; ours slightly higher (older snapshot) and within 1%
FED_SEC_INSIDER_SUBMISSION,UNKNOWN,,1772088,,SEC insider transactions structured data sets do not advertise per-file row counts
fed_cms_medicare_physician_other_practitioners_by_provider,COMPLETE,1296739,1296739,https://data.cms.gov/data-api/v1/dataset/8889d81e-2ee7-448f-8713-f071038289b5/data-viewer/stats,CMS API total_rows exactly matches ours
FED_SEC_INSIDER_DERIV_TRANS,UNKNOWN,,1049121,,SEC insider transactions structured data sets do not advertise per-file row counts
fed_fec_committee_to_candidate,OVER,703597,866730,https://www.fec.gov/files/bulk-downloads/2024/pas224.zip,Current pas224.zip holds 703597 rows; we hold 23% more - likely multiple cycles loaded or double-count vs single 2024 file
fed_epa_icis_air_icis_air_stack_tests,UNKNOWN,,620302,,EPA ICIS-Air download package does not advertise per-table row counts
fed_itis_geographic_div,UNKNOWN,,480351,,ITIS database dump internal table; no advertised row count
FED_FAC_SINGLE_AUDIT,UNKNOWN,,411638,,Federal Audit Clearinghouse API is key-gated and no advertised total found cheaply
fed_cms_medicare_durable_medical_equipment_devices_supplies_by_refer,COMPLETE,381228,381228,https://data.cms.gov/data-api/v1/dataset/f8603e5b-9c47-4c52-9b47-a4ef92dfada4/data-viewer/stats,CMS API total_rows for DME by Referring Provider exactly matches ours
fed_itis_synonym_links,UNKNOWN,,315254,,ITIS database dump internal table; no advertised row count
fed_epa_icis_fec_icis_fec_epa_inspections,UNKNOWN,,260556,,EPA ICIS-FE&C download package does not advertise per-table row counts
intl_it_istat,UNKNOWN,,213284,,Istat SDMX web service exposes dataflows not a total observation count; grain unclear
irs527_directors_officers,UNKNOWN,,189593,,IRS 527 disclosure data download does not advertise director/officer record counts
fed_pcaob_form_ap_filings,COMPLETE,155674,155384,https://assets.pcaobus.org/firm-filings/FirmFilings.zip,Current FirmFilings.csv has 155674 rows (grows over time); ours within 0.2%
xc_vera_incarceration_trends,COMPLETE,128507,128507,https://raw.githubusercontent.com/vera-institute/incarceration-trends/main/incarceration_trends_county.csv,GitHub CSV has 128507 data rows; exact match
fed_itis_vern_ref_links,UNKNOWN,,93078,,ITIS database dump internal table; no advertised row count
FED_FEC_COMMITTEES,UNKNOWN,,78039,,Multi-cycle committee master; per-cycle cm files exist but no advertised multi-cycle total to compare
intl_wb_ids,UNKNOWN,,62983,,World Bank IDS bulk zip does not advertise a record count and grain (series-country-year) unclear without full download
fed_usaspending_bulk,SAMPLE_DECLARED,,50000,,Declared sample; USAspending full archive is hundreds of millions of award rows
fed_govinfo_billstatus,UNKNOWN,,36465,,GovInfo bulkdata BILLSTATUS has per-congress XML files with no advertised total bill count endpoint checked cheaply
xc_owid_co2,COMPLETE,29384,29384,https://ourworldindata.org/grapher/annual-co2-emissions-per-country.csv?csvType=full,Downloaded CSV row count matches exactly
xc_wayback_replay_doj_listing,UNKNOWN,,24897,,Custom Wayback Machine capture; no publisher-advertised count exists
xc_owid_fertility,COMPLETE,19402,19402,https://ourworldindata.org/grapher/children-born-per-woman.csv?csvType=full,Downloaded CSV row count matches exactly
fed_fec_bulk_linkages,OVER,8619,16327,https://www.fec.gov/files/bulk-downloads/2024/ccl24.zip,Current ccl24.zip holds 8619 rows; we hold ~2x - likely two cycles loaded vs the single 2024 file cited
fed_cms_skilled_nursing_facility_enrollments,COMPLETE,14405,14425,https://data.cms.gov/data-api/v1/dataset/5f2c306f-3b1c-42cd-b037-187b2ce22126/data-viewer/stats,CMS API total_rows 14405 (current release); ours within 0.2%
fed_cdc_leading_causes_state,COMPLETE,10868,10868,https://data.cdc.gov/resource/bi63-dtpu.json?$select=count(*),Socrata count exactly matches
fed_sam_exclusions,SHORT,167681,9000,https://www.opensanctions.org/datasets/us_sam_exclusions/,SAM exclusion list holds ~167681 records per secondary trackers; our 9000 matches the known round-cap loader trap
xc_owid_refugees,COMPLETE,7442,7442,https://ourworldindata.org/grapher/refugee-population-by-country-or-territory-of-origin.csv?csvType=full,Downloaded CSV row count matches exactly
fed_sec_dera_sub_2025q3,UNKNOWN,,6541,,SEC DERA financial statement data set zips do not advertise sub.txt row counts without full download
fed_sec_dera_sub_2026q1,UNKNOWN,,6169,,SEC DERA financial statement data set zips do not advertise sub.txt row counts without full download
fed_pbgc_trusteed_plans,UNKNOWN,,5176,,PBGC trusteed plans page does not advertise a total plan count cheaply
fed_ncua_federally_insured_cu_list,COMPLETE,4287,4250,https://ncua.gov/files/publications/analysis/federally-insured-credit-union-list-march-2026.zip,Current March 2026 xlsx has 4287 data rows; ours within 1%
intl_ar_datosgob,UNKNOWN,1271,3556,https://datos.gob.ar/api/3/action/package_search?rows=0,CKAN reports 1271 datasets but our 3556 rows are likely resource/distribution grain - not comparable
tx_lobby_entertainment,UNKNOWN,,2836,,Texas Ethics Commission does not advertise Schedule D row counts
fed_irs_soi_charities,UNKNOWN,,2450,,IRS SOI charities extract row counts not advertised
fed_eia861_short_form,UNKNOWN,,1724,,EIA-861 workbook tab row counts not advertised
FED_FDA_MAUDE,SHORT,25711469,1386,https://api.fda.gov/device/event.json?limit=1,openFDA device/event total is 25.7M reports; landing 1386 (and mart 2.7M) is a tiny fraction
fed_itis_other_sources,UNKNOWN,,1071,,ITIS database dump internal table; no advertised row count
fed_sec_closed_end_fund_information,UNKNOWN,,973,,SEC closed-end fund dataset row count not advertised
intl_ipc_food_insecurity_global,COMPLETE,728,735,https://data.humdata.org/dataset/7a7e7428-b8d7-4d2e-91d3-19100500e016/resource/6926dff7-658a-49e1-8d61-0ed8a983fbe1/download/ipc_global_national_long_latest.csv,Current HDX CSV has 728 data rows; ours slightly higher (older snapshot) within 1%
fed_eia861_non_net_metering_distributed,UNKNOWN,,507,,EIA-861 workbook tab row counts not advertised
intl_osfi_regulated_fi,UNKNOWN,,343,https://open.canada.ca/data/dataset/b27ec3ef-7338-4e76-a6fd-128339a92df5,Direct CSV URL now returns a 245-byte stub; could not verify current count
fed_usgs_topoview,UNKNOWN,,250,https://www.usgs.gov/programs/national-geospatial-program/topographic-maps,topoView advertises ~190k historical maps but our 250-row grain is unclear (likely series-level) - not comparable
fed_itis_experts,UNKNOWN,,197,,ITIS database dump internal table; no advertised row count
fed_docsouth,UNKNOWN,,144,https://docsouth.unc.edu/docsouthdata/,DocSouth data page lists collections without a per-item total matching our 144-row grain
FED_FDA_DEVICE_510K,SHORT,175757,88,https://api.fda.gov/device/510k.json?limit=1,openFDA 510k total is 175757; landing holds 88 though mart 175686 matches - landing table looks truncated
fed_ed_edfacts,UNKNOWN,,33,https://www.ed.gov/data/edfacts-initiative,EDFacts is a file collection; no advertised count at our 33-row grain
fed_dot_bts,UNKNOWN,,21,https://www.transtats.bts.gov/DataIndex.asp,TranStats is a portal of databases; no advertised count at our 21-row grain
fed_cbp_encounters,UNKNOWN,,9,https://www.cbp.gov/newsroom/stats/nationwide-encounters,CBP publishes encounter stats dashboards; no advertised count at our 9-row grain
FED_USASPENDING_CONTRACTS_FULL,UNKNOWN,,20000000,https://api.usaspending.gov/,USAspending count endpoints are POST-only and no advertised flat total exists for all contract awards FY2007-26.
intl_elections_canada_contributions,UNKNOWN,,12646465,https://open.canada.ca/data/en/dataset/6495ea57-3824-48f0-a2b2-88477122a286,Elections Canada / open.canada.ca do not advertise a record count for the contributions file.
fed_fracfocus_registry,UNKNOWN,,7200550,https://www.fracfocus.org/data-download,FracFocus data-download page states no total record count.
FED_EPA_FRS_FULL,UNKNOWN,,5300149,https://www.epa.gov/frs/frs-data-resources,EPA cites 1.5M facilities / 4M+ places of interest but no row count for national_combined.zip; ours plausibly includes program-interest rows.
fed_icij_offshoreleaks_relationships,UNKNOWN,,3339267,https://offshoreleaks.icij.org/pages/database,ICIJ advertises 810k+ entities but publishes no relationships row count.
fed_epa_sdwa_sdwa_site_visits,UNKNOWN,,2495249,,EPA SDWA/ECHO downloads publish no per-table record counts.
fed_itis_reference_links,UNKNOWN,,1970107,,ITIS does not advertise a reference-links table row count.
fed_cms_open_payments_profile_supplement,UNKNOWN,,1697025,,CMS Open Payments does not advertise a row count for the profile supplement file.
fed_cms_medicare_provider,UNKNOWN,,1296739,https://data.cms.gov/provider-summary-by-type-of-service/medicare-physician-other-practitioners/medicare-physician-other-practitioners-by-provider,Landing page renders count only in JS; no count retrievable via static fetch.
fed_uscg_nrc_incidents,UNKNOWN,,1029020,,NRC incident downloads publish no total record count.
fed_epa_npdes_npdes_informal_enforcement_actions,UNKNOWN,,826867,,EPA ECHO NPDES downloads publish no per-table counts.
fed_dol_olms,UNKNOWN,,617710,,DOL OLMS yearly file servlet publishes no record count.
fed_fbi_cde,UNKNOWN,,477360,https://cde.ucr.cjis.gov/,No advertised count; note our landing (477360) is exactly 2x mart (238680) - possible internal double-count.
fed_icij_offshoreleaks_addresses,UNKNOWN,,402246,https://offshoreleaks.icij.org/pages/database,ICIJ publishes no addresses row count.
intl_ember_elec,UNKNOWN,,369264,https://ember-energy.org/data/yearly-electricity-data/,Ember does not advertise dataset row counts.
fed_faa_registry,UNKNOWN,,314417,https://www.faa.gov/licenses_certificates/aircraft_certification/aircraft_registry/releasable_aircraft_download,FAA page 403s to fetch and no advertised record count found; ~300k typical registry size is consistent with ours.
st_nyc_cfb_campaign_2025_contributions,UNKNOWN,,259537,,NYC CFB does not advertise contribution record counts.
tx_lobby_subject_matter,UNKNOWN,,209957,,Texas Ethics Commission publishes no per-schedule row counts.
fed_fhfa_hpi,COMPLETE,184827,184807,https://www.fhfa.gov/hpi/download/monthly/hpi_master.csv,Downloaded live file has 184827 data rows; ours within 0.02% of a file that grows monthly.
FED_NHTSA_INVESTIGATIONS,UNKNOWN,,154209,https://static.nhtsa.gov/odi/ffdd/inv/FLAT_INV.zip,No advertised count; note mart (308418) is exactly 2x landing - possible mart double-count.
fed_ncua_call_reports,UNKNOWN,,121713,https://ncua.gov/analysis/credit-union-corporate-call-report-data/quarterly-data,NCUA publishes quarterly zips with no advertised row totals.
fed_nid_dams,COMPLETE,92075,92766,https://nid.sec.usace.army.mil/,USACE/press cite 92075 dams in the NID; ours slightly above (0.8%).
irs527_8871_orgs,UNKNOWN,,77591,,IRS 527 disclosure site publishes no organization registry count.
fed_hud_fha_sf_portfolio_snapshot,UNKNOWN,,61647,,HUD snapshot xlsx has no advertised record count.
fed_us_sec_edgar,UNKNOWN,,48990,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,Unclear what unit this source counts; EDGAR advertises no comparable total.
fed_slavevoyages_transatlantic,COMPLETE,36000,36108,https://www.slavevoyages.org/voyage/database,"SlaveVoyages advertises ""more than 36000 voyages""; 2019 export matches ours."
xc_ransomwarelive_victims,SHORT,46405,29193,https://data.ransomware.live/victims.csv,Live victims.csv has 46405 data rows vs our 29193 (-37%); feed grows daily but gap is far beyond growth.
